timestamp;buyer;seller;symbol;currency;price;quantity
58700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
59600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4978.0;2
60800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4990.0;4
62200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
63600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4980.0;5
64400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4991.0;5
66800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4974.0;3
67100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
69700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4987.0;2
72500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
74100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4986.0;4
75000;SUBMISSION;BOT;TOMATOES;XIRECS;4976.0;5
75100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
76000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4984.0;2
77300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4970.0;3
78000;SUBMISSION;BOT;TOMATOES;XIRECS;4974.0;6
79600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4981.0;4
83600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
84200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4980.0;5
87500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4967.0;3
88200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4977.0;4
89000;BOT;SUBMISSION;TOMATOES;XIRECS;4974.0;10
90200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4979.0;2
91100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4969.0;4
95800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4987.0;5
97800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4992.0;4
98000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
103000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
103100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;3
104300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
104300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5000.0;5
106300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4987.0;3
107200;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4999.0;3
107500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
108300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4986.0;5
111500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4996.0;2
111700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
113800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4993.0;2
114500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4997.0;2
114600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4984.0;5
115100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4997.0;2
116000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4984.0;2
119000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4978.0;4
119200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4978.0;4
120100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4991.0;4
122600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4991.0;2
124500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4977.0;2
125400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4977.0;5
126300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
128200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
129600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
131000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4976.0;3
131300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4975.0;5
132400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4989.0;4
135000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
138000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4994.0;2
138800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
140000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4993.0;4
141500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4980.0;5
143000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4980.0;5
143800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
144000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4979.0;2
145300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4973.0;3
151300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
151900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4994.0;3
153200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
154000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
155300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
156100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
156500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
156600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4989.0;4
157300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4975.0;3
158800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4977.0;2
158900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
159600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4977.0;3
159800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4990.0;5
162700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4978.0;4
165400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4980.0;2
166000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4987.0;3
167400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4998.0;4
167700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4999.0;2
168600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5000.0;3
170500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;2
173400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;2
174400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4999.0;3
174900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4986.0;5
176800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
178000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;5
183200;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4985.0;3
183600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4985.0;2
185000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
185500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
186600;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4983.0;5
188800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
191700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
193300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
193600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4999.0;4
193800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
193800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4986.0;4
195200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4998.0;3
195900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4984.0;3
198500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4997.0;4
200400;BOT;SUBMISSION;TOMATOES;XIRECS;4990.0;6
200800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4983.0;2
201100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4996.0;5
201200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
204300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4998.0;2
205400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
206100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4998.0;3
206300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4996.0;3
207400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
207700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
208600;SUBMISSION;BOT;TOMATOES;XIRECS;4986.0;7
210400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4978.0;5
211300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
214500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
215400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
215800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4981.0;2
217900;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
227400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4986.0;4
229700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4972.0;5
229800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4985.0;5
233100;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4971.0;3
234000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
234000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4983.0;5
234100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
235400;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
235700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4972.0;4
236200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4971.0;2
236500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4984.0;4
238800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4976.0;3
239000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
239700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4983.0;3
241700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4978.0;4
242000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4965.0;4
242300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4978.0;6
244900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4964.0;4
250000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4973.0;3
252800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4962.0;3
253700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4959.0;2
254000;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
258200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
261800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
263900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4961.0;2
264900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4960.0;3
265600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4960.0;2
266200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4974.0;3
267600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4972.0;5
268100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4959.0;2
268900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4958.0;3
269200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
269800;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
270000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4956.0;2
272700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
274600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
276800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4948.0;3
279500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4963.0;3
279900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4951.0;3
280200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4965.0;2
281800;SUBMISSION;BOT;TOMATOES;XIRECS;4957.0;7
286100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
286200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
286800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4954.0;3
288100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4965.0;5
288400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4965.0;2
289800;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4962.0;4
292300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4957.0;3
292300;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4955.0;2
300400;SUBMISSION;BOT;TOMATOES;XIRECS;4950.0;12
304000;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4953.0;5
310600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4943.0;2
311300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4944.0;4
315800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4953.0;3
316900;SUBMISSION;BOT;TOMATOES;XIRECS;4944.0;11
317500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
318500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
319300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
320300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
321700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4941.0;3
322600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4941.0;5
322700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
323300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4940.0;4
323700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
324800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4939.0;2
325000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4951.0;4
326100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4945.0;5
327200;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
329800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
331000;BOT;SUBMISSION;TOMATOES;XIRECS;4948.0;5
331100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4940.0;3
332800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4938.0;3
334100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
334200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4941.0;5
335200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4942.0;4
336500;BOT;SUBMISSION;TOMATOES;XIRECS;4949.0;8
336800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4955.0;5
338700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
342000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4950.0;3
342000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4956.0;2
343700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4957.0;3
350900;BOT;SUBMISSION;TOMATOES;XIRECS;4951.0;8
352700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4958.0;3
354500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
358300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4952.0;3
359000;SUBMISSION;BOT;TOMATOES;XIRECS;4957.0;5
361400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4963.0;4
362700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4948.0;3
363000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4948.0;2
368800;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4952.0;5
370100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4967.0;2
370200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4967.0;2
372200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4954.0;4
372600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4966.0;5
373800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4956.0;2
376100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4970.0;4
377000;SUBMISSION;BOT;TOMATOES;XIRECS;4962.0;7
380100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
380200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
380600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
380600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4955.0;3
383500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4966.0;2
384800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4955.0;5
385500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;6
390300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
391400;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4965.0;2
396500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
398300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
405400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4983.0;2
406700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4972.0;2
407400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4972.0;4
409500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
409700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4973.0;2
410400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4974.0;2
412000;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4971.0;4
416500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;8
417700;SUBMISSION;BOT;TOMATOES;XIRECS;4972.0;11
418100;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4979.0;5
418500;SUBMISSION;BOT;TOMATOES;XIRECS;4972.0;7
418900;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
419100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4965.0;4
421300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4977.0;3
421500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4977.0;5
422100;BOT;SUBMISSION;TOMATOES;XIRECS;4973.0;11
428000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
430100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
431400;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
433400;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4973.0;3
435000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;5
435300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4973.0;2
436700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4960.0;3
437600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4958.0;5
438000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4959.0;4
439200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4975.0;3
439600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4962.0;3
442800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4960.0;4
445900;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4976.0;4
446200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4964.0;3
446500;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
451700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;3
452100;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
452800;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
454000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4980.0;5
455100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4966.0;2
458800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4963.0;4
460600;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
461000;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
465500;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4972.0;3
465900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4963.0;5
467700;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
468800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4965.0;3
471300;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;3
471500;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4967.0;3
472400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4979.0;3
473400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4978.0;4
474500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4980.0;4
477600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4983.0;3
479700;BOT;SUBMISSION;TOMATOES;XIRECS;4976.0;7
479900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4982.0;5
480900;SUBMISSION;BOT_TAKER;TOMATOES;XIRECS;4967.0;3
482600;BOT_TAKER;SUBMISSION;TOMATOES;XIRECS;4977.0;2
483100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4965.0;2
485100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4979.0;2
486500;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
487200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;8
487300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4967.0;3
488300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4967.0;2
491000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4980.0;4
496600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
498000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4976.0;3
501500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4989.0;3
503100;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;7
505000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4990.0;2
507200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
507600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4988.0;2
509600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;5
510000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4984.0;3
510600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;4
510800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4973.0;3
514200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4984.0;4
514800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4985.0;3
516400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4971.0;4
516700;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
518200;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;6
519700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4971.0;4
521400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4973.0;3
522700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4973.0;3
523200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4973.0;5
523500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4985.0;5
524600;BOT_TAKER;SUBMISSION;EMERALDS;XIRECS;10007.0;7
525300;SUBMISSION;BOT_TAKER;EMERALDS;XIRECS;9993.0;4
526300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4984.0;2
